"iso3","year","tax_to_gdp","real_gdp_growth","real_gdp_capita","trade_open","industry_value_gdp","natural_rent_gdp","nomina_gdp","total_aid_gdp","loan_gdp","grant_gdp","aid_dist","aid_col","cross"
"FSM",2011,NA,3.188574755,3166.743858,106.9046224,8.162566463,0.035425434,311301600,235.356965720703,-0.208800725727076,42.0042813785731,6.76336033252548,36313.671877,51439.063376
"FSM",2012,NA,-1.866819755,3076.165405,111.3589145,8.338153826,0.02804107,327248700,35.3523176715446,-0.186402573944526,43.709875700041,6.76336033252548,36313.671877,51439.063376
"FSM",2012,NA,-1.866819755,3076.165405,111.3589145,8.338153826,0.02804107,327248700,45.9069814486658,0.0672271578160586,43.709875700041,6.76336033252548,36313.671877,51439.063376
"FSM",2017,NA,2.682185944,2941.873325,101.0242542,5.429425298,0.038531974,366666800,150.58358160597,-0.436363477686008,25.9881723679373,6.76336033252548,36313.671877,51439.063376
"FSM",2019,NA,1.20028899,2921.881814,84.89971833,4.864130475,NA,408060600,-275.005722189302,2.35504236380577,28.1526812439133,6.76336033252548,36313.671877,51439.063376
"FSM",2018,NA,0.2116536,2917.242219,100.8514618,4.866441438,0.016321881,401932300,12.9897497663164,4.96103448267283,19.622707605236,6.76336033252548,36313.671877,51439.063376
"FSM",2017,NA,2.682185944,2941.873325,101.0242542,5.429425298,0.038531974,366666800,150.58358160597,0.782726988099277,24.8481727824826,6.76336033252548,36313.671877,51439.063376
"FSM",2015,NA,4.621884004,2906.617012,105.2964723,6.113275653,0.032192135,316489900,277.835090472081,8.20563310235177,25.7575360224765,6.76336033252548,36313.671877,51439.063376
"FSM",1999,NA,1.37443839,2751.844495,94.73895081,7.853257352,0.007072322,220140500,46.4339819342647,-0.0227127675280105,22.8944696682346,6.76336033252548,36313.671877,51439.063376
"FSM",2009,NA,1.093099241,3014.985957,108.7878178,6.88639333,0.028911568,280284600,46.5598181277173,-0.217635931478219,43.1382958607073,6.76336033252548,36313.671877,51439.063376
"FSM",2005,NA,2.041867164,3022.795709,92.51955495,5.251318613,0.010136271,250281900,27.5729087880506,1.17067994129819,27.6048727454922,6.76336033252548,36313.671877,51439.063376
"FSM",2005,NA,2.041867164,3022.795709,92.51955495,5.251318613,0.010136271,250281900,42.0006400782478,1.17067994129819,27.6048727454922,6.76336033252548,36313.671877,51439.063376
"FSM",2015,NA,4.621884004,2906.617012,105.2964723,6.113275653,0.032192135,316489900,41.4357614571587,8.20563310235177,25.3309821261279,6.76336033252548,36313.671877,51439.063376
"FSM",2007,NA,-1.836185294,3012.947104,98.67244162,3.15019596,0.018908833,256787200,44.7802694215288,-0.221973680931137,43.5029471873987,6.76336033252548,36313.671877,51439.063376
"FSM",2001,NA,2.167602441,2963.872185,95.73205727,8.253693703,0.00857109,240970900,20.5335997002128,-0.15769538977528,20.886339387868,6.76336033252548,36313.671877,51439.063376
"FSM",2005,NA,2.041867164,3022.795709,92.51955495,5.251318613,0.010136271,250281900,42.0006400782478,1.17067994129819,41.8807752378418,6.76336033252548,36313.671877,51439.063376
"FSM",2019,NA,1.20028899,2921.881814,84.89971833,4.864130475,NA,408060600,24.5576269799143,-0.323481365267806,28.1526812439133,6.76336033252548,36313.671877,51439.063376
"FSM",2012,NA,-1.866819755,3076.165405,111.3589145,8.338153826,0.02804107,327248700,45.9069814486658,-0.186402573944526,43.709875700041,6.76336033252548,36313.671877,51439.063376
"FSM",2003,NA,1.572115067,3034.523286,94.79352605,6.637007508,0.014273412,245432900,21.8348884766468,NA,22.6131052519854,6.76336033252548,36313.671877,51439.063376
"FSM",1997,NA,-6.060937437,2622.171872,106.1682855,7.050699742,0.016846604,206626300,0.0967930994263557,-0.00967930994263557,40.87572588775,6.76336033252548,36313.671877,51439.063376
"FSM",2015,NA,4.621884004,2906.617012,105.2964723,6.113275653,0.032192135,316489900,277.835090472081,-0.0347562434061877,25.7575360224765,6.76336033252548,36313.671877,51439.063376
"FSM",2013,NA,-3.679767791,2923.359712,113.2613463,7.306225695,0.026521777,317214400,74.2746861428737,-0.204908730498994,33.4757816795202,6.76336033252548,36313.671877,51439.063376
"FSM",1998,NA,2.85051586,2703.571983,101.2554763,8.152166712,0.012989516,218873100,33.9968685050835,-0.0182754299180667,33.6633419090788,6.76336033252548,36313.671877,51439.063376
"FSM",1999,NA,1.37443839,2751.844495,94.73895081,7.853257352,0.007072322,220140500,46.4339819342647,-0.0227127675280105,46.7565032331625,6.76336033252548,36313.671877,51439.063376
"FSM",2005,NA,2.041867164,3022.795709,92.51955495,5.251318613,0.010136271,250281900,27.5729087880506,1.17067994129819,41.8807752378418,6.76336033252548,36313.671877,51439.063376
"FSM",2009,NA,1.093099241,3014.985957,108.7878178,6.88639333,0.028911568,280284600,41.7825310416627,-0.217635931478219,42.1999638938422,6.76336033252548,36313.671877,51439.063376
"FSM",2014,NA,-2.305775745,2815.497529,105.8599711,6.030077251,0.040600328,319271200,137.068423334144,-0.281892009050613,30.8671749910421,6.76336033252548,36313.671877,51439.063376
"FSM",2015,NA,4.621884004,2906.617012,105.2964723,6.113275653,0.032192135,316489900,41.4357614571587,8.20563310235177,25.7575360224765,6.76336033252548,36313.671877,51439.063376
"FSM",2014,NA,-2.305775745,2815.497529,105.8599711,6.030077251,0.040600328,319271200,30.2720696386019,-0.281892009050613,30.8671749910421,6.76336033252548,36313.671877,51439.063376
"FSM",2015,NA,4.621884004,2906.617012,105.2964723,6.113275653,0.032192135,316489900,41.4357614571587,-0.0347562434061877,25.7575360224765,6.76336033252548,36313.671877,51439.063376
"FSM",2008,NA,-2.408492587,2965.738151,109.2894757,3.759256775,0.031993485,263145100,53.5256024147894,-0.235611455428963,34.6310837632926,6.76336033252548,36313.671877,51439.063376
"FSM",2015,NA,4.621884004,2906.617012,105.2964723,6.113275653,0.032192135,316489900,277.835090472081,8.20563310235177,25.3309821261279,6.76336033252548,36313.671877,51439.063376
"FSM",1996,NA,-3.182371519,2795.529107,102.0769242,7.576325407,0.017143749,218534700,19.2097639413786,NA,51.5661814805612,6.76336033252548,36313.671877,51439.063376
"FSM",2010,NA,2.259389956,3084.75391,105.8136531,7.235469572,0.027273282,296944100,41.2097765202272,-0.202058232509082,43.119226817438,6.76336033252548,36313.671877,51439.063376
"FSM",2011,NA,3.188574755,3166.743858,106.9046224,8.162566463,0.035425434,311301600,44.6833553055943,-0.208800725727076,41.965733552285,6.76336033252548,36313.671877,51439.063376
"FSM",2013,NA,-3.679767791,2923.359712,113.2613463,7.306225695,0.026521777,317214400,74.2746861428737,5.98018248856294,39.1690919453846,6.76336033252548,36313.671877,51439.063376
"FSM",1998,NA,2.85051586,2703.571983,101.2554763,8.152166712,0.012989516,218873100,21.9670667615162,-0.0182754299180667,21.6015581631548,6.76336033252548,36313.671877,51439.063376
"FSM",2012,NA,-1.866819755,3076.165405,111.3589145,8.338153826,0.02804107,327248700,45.9069814486658,0.0672271578160586,36.8588171626045,6.76336033252548,36313.671877,51439.063376
"FSM",2002,NA,0.546997672,2984.066221,89.81441316,6.786900063,0.009733101,242517200,45.7080982297338,NA,45.6586172032334,6.76336033252548,36313.671877,51439.063376
"FSM",2019,NA,1.20028899,2921.881814,84.89971833,4.864130475,NA,408060600,24.5576269799143,2.35504236380577,20.3254124509938,6.76336033252548,36313.671877,51439.063376
