"","iso3","year","tax_to_gdp","real_gdp_growth","real_gdp_capita","trade_open","industry_value_gdp","natural_rent_gdp","nomina_gdp","col.aid","dist.aid","religion.aid","total_aid_gdp","loan_gdp","grant_gdp","region","subregion","population","leastDeveloped"
"832","DOM",2015,13,6.927018772,6.921520594,52.17107772,28.49636818,0.535347858,71164.825257,8227.817469,13.1216353193943,51439.06338,2.68476735957708,0.236071682032937,0.158139923190397,"Americas","Latin America and the Caribbean","10281675",0
"833","DOM",2016,13.07,6.659200263,7.300033285,51.58597126,27.57808736,1.281943514,75704.72019,8227.817469,13.1216353193943,51439.06338,2.27424392518582,0.0576978554182277,0.17584108317936,"Americas","Latin America and the Caribbean","10397738",0
"834","DOM",2017,13.24,4.666704677,7.55685365,50.22508542,28.068774,1.035506531,79997.975622,8227.817469,13.1216353193943,51439.06338,1.4323487451911,-0.0240756092266707,0.173654394276692,"Americas","Latin America and the Caribbean","10513111",0
"835","DOM",2018,13.24,6.982527585,7.997761109,52.05596639,28.81128478,0.86860519,85555.378043,8227.817469,13.1216353193943,51439.06338,0.774480827689141,-0.0392143670771203,0.154730191167487,"Americas","Latin America and the Caribbean","10627147",0
"836","DOM",2019,13.54,5.05216802,8.314344819,51.01114492,29.07733665,0.358710939,88941.299734,8227.817469,13.1216353193943,51439.06338,1.99475384923095,-0.005374331176063,0.156822533982692,"Americas","Latin America and the Caribbean","10738957",0
"837","DZA",1995,NA,3.79999479,2.834263395,55.19100521,NA,16.16789126,41764.31533,8227.817469,23.9041788685235,0,1.2691696148057,0.29917885403534,0.408937626896325,"Africa","Northern Africa",NA,0
"838","DZA",1996,NA,4.09999847,2.899191363,53.70514788,NA,19.01718794,46941.582519,8227.817469,23.9041788685235,0,4.00067466673044,0.200227591308744,0.45352113962888,"Africa","Northern Africa","29266415",0
"839","DZA",1997,NA,1.099999939,2.884118399,52.24391151,NA,17.96780337,48177.612042,8227.817469,23.9041788685235,0,-0.815565536244226,0.217860528057095,0.296673068551835,"Africa","Northern Africa","29742980",0
"840","DZA",1998,NA,5.100003609,2.986053772,45.09445056,NA,11.68871588,48187.747529,8227.817469,23.9041788685235,0,0.475266041149097,0.427619074487743,0.443681248789088,"Africa","Northern Africa","30192750",0
"841","DZA",1999,NA,3.200001552,3.038270988,50.92910934,45.36516915,15.65979498,48640.653469,8227.817469,23.9041788685235,0,-1.81958904101499,-0.0061471213619809,0.289819297123226,"Africa","Northern Africa","30623406",0
"842","DZA",2000,NA,3.8,3.111174196,62.85835888,54.37145463,24.3954281,54790.379459,8227.817469,23.9041788685235,0,-0.732446104521512,0.114144126427887,0.25082870634769,"Africa","Northern Africa","31042238",0
"843","DZA",2001,NA,3,3.162809501,58.70615034,50.1064083,21.85733832,54744.725766,8227.817469,23.9041788685235,0,0.12273328445775,0.14434267209185,0.218888666119544,"Africa","Northern Africa","31451513",0
"844","DZA",2002,NA,5.6,3.29761072,61.134212,49.18503483,21.87077509,56760.318215,8227.817469,23.9041788685235,0,-0.727180560257893,-0.00731144597230831,0.335234202315862,"Africa","Northern Africa","31855110",0
"845","DZA",2003,NA,7.2,3.490221033,62.1247612,50.82468287,23.43667241,67863.841333,8227.817469,23.9041788685235,0,3.45636196526264,0.0301633382342094,0.322351337182005,"Africa","Northern Africa","32264159",0
"846","DZA",2004,NA,4.3,3.592643022,65.70142185,52.29994811,25.06822944,85332.581189,8227.817469,23.9041788685235,0,-1.59474843141792,0.0307151144788981,0.340760816031056,"Africa","Northern Africa","32692153",0
"847","DZA",2005,NA,5.9,3.752093781,71.27858211,57.33401252,32.43901365,103000,8227.817469,23.9041788685235,0,-1.34965048543689,0.0234271844660194,0.313893203883495,"Africa","Northern Africa","33149720",0
"848","DZA",2006,NA,1.7,3.760152984,70.73000412,58.88448307,34.41216139,117000,8227.817469,23.9041788685235,0,-3.15741025641026,-0.092974358974359,0.298683760683761,"Africa","Northern Africa","33641007",0
"849","DZA",2007,NA,3.4,3.828146048,71.93810597,57.67406199,32.46493369,135000,8227.817469,23.9041788685235,0,1.57166666666667,0.00331111111111111,0.289296296296296,"Africa","Northern Africa","34166976",0
"850","DZA",2008,NA,2.4,3.856405214,76.684539,58.62069247,34.25249016,171000,8227.817469,23.9041788685235,0,0.197345029239766,0.00315204678362573,0.18680701754386,"Africa","Northern Africa","34730604",0
"851","DZA",2009,NA,1.6,3.851211335,71.32432339,47.89888188,24.53419146,137000,8227.817469,23.9041788685235,0,2.19975182481752,-0.0047007299270073,0.226248175182482,"Africa","Northern Africa","35333882",0
"852","DZA",2010,NA,3.6,3.918483934,69.86664378,50.49540231,26.28289197,161000,8227.817469,23.9041788685235,0,0.808304347826087,-0.0354472049689441,0.161987577639752,"Africa","Northern Africa","35977451",0
"853","DZA",2011,NA,2.899999999,3.956893305,67.47430636,49.62477031,31.05280544,2e+05,8227.817469,23.9041788685235,0,0.817435,-0.04916,0.14585,"Africa","Northern Africa","36661438",0
"854","DZA",2012,NA,3.4,4.012358961,65.4049792,47.85501775,30.04012861,209000,8227.817469,23.9041788685235,0,-1.21702392344498,-0.0493732057416268,0.119870813397129,"Africa","Northern Africa","37383899",0
"855","DZA",2013,NA,2.8,4.042921074,63.61082367,44.25329676,27.80151957,210000,8227.817469,23.9041788685235,0,0.527547619047619,-0.0301952380952381,0.127304761904762,"Africa","Northern Africa","38140135",0
"856","DZA",2014,NA,3.8,4.112073416,62.41431637,42.31057595,24.15405085,214000,8227.817469,23.9041788685235,0,0.608710280373832,-0.0365373831775701,0.111654205607477,"Africa","Northern Africa","38923688",0
"857","DZA",2015,NA,3.7,4.177886892,59.69516646,35.72609326,15.85764042,166000,8227.817469,23.9041788685235,0,1.67125903614458,-0.0733373493975904,0.116228915662651,"Africa","Northern Africa","39728020",0
"858","DZA",2016,NA,3.2,4.224034583,55.9256682,34.7013628,12.03248247,160000,8227.817469,23.9041788685235,0,1.48775625,-0.04348125,0.13395,"Africa","Northern Africa","40551398",0
"859","DZA",2017,NA,1.3,4.192335033,55.32133268,36.78759496,14.30879578,170000,8227.817469,23.9041788685235,0,1.28507058823529,-0.0536352941176471,0.156488235294118,"Africa","Northern Africa","41389174",0
"860","DZA",2018,NA,1.2,4.158325421,57.89862265,39.13887436,18.47412871,175000,8227.817469,23.9041788685235,0,0.728668571428571,-0.06504,0.147657142857143,"Africa","Northern Africa","42228415",0
"861","DZA",2019,NA,0.8,4.111306192,52.02635559,37.4392387,16.42406406,171000,8227.817469,23.9041788685235,0,-0.0103450292397661,-0.0478362573099415,0.15074269005848,"Africa","Northern Africa","43053054",0
"862","ECU",1990,7.07,NA,NA,NA,NA,NA,NA,477.317974,8.4138762102523,51439.06338,NA,NA,NA,"Americas","Latin America and the Caribbean",NA,0
"863","ECU",1991,7.16,NA,NA,NA,NA,NA,NA,477.317974,8.4138762102523,51439.06338,NA,NA,NA,"Americas","Latin America and the Caribbean",NA,0
"864","ECU",1992,6.98,NA,NA,NA,NA,NA,NA,477.317974,8.4138762102523,51439.06338,NA,NA,NA,"Americas","Latin America and the Caribbean",NA,0
"865","ECU",1993,7.48,NA,NA,NA,NA,NA,NA,477.317974,8.4138762102523,51439.06338,NA,NA,NA,"Americas","Latin America and the Caribbean",NA,0
"866","ECU",1994,7.78,NA,NA,NA,NA,NA,NA,477.317974,8.4138762102523,51439.06338,NA,NA,NA,"Americas","Latin America and the Caribbean",NA,0
"867","ECU",1995,8.12,2.252548774,4.414928258,45.91127073,27.14052294,7.54778389,24432.884442,477.317974,8.4138762102523,51439.06338,6.17241899367225,0.0380634551032106,0.729917912161998,"Americas","Latin America and the Caribbean",NA,0
"868","ECU",1996,7.35,1.731747514,4.396221285,44.21570268,26.78918036,9.307029318,25226.393197,477.317974,8.4138762102523,51439.06338,0.546649689169197,0.346502170632919,0.598777632697659,"Americas","Latin America and the Caribbean","11703169",0
"869","ECU",1997,8.21,4.327864764,4.491200946,45.01718632,25.87335599,7.019589272,28162.053027,477.317974,8.4138762102523,51439.06338,2.13549771894618,0.0793621117699488,0.482067127243322,"Americas","Latin America and the Caribbean","11951457",0
"870","ECU",1998,9.2,3.266529404,4.543999832,43.39510795,25.81631245,3.87665112,27981.896948,477.317974,8.4138762102523,51439.06338,1.58177267546415,0.114609813836414,0.532451392687475,"Americas","Latin America and the Caribbean","12198449",0
"871","ECU",1999,9.82,-4.739385791,4.243872201,49.2012508,28.78032844,7.963732806,19645.272636,477.317974,8.4138762102523,51439.06338,1.24111283420521,0.139575563587511,0.639950395850541,"Americas","Latin America and the Caribbean","12442109",0
"872","ECU",2000,11.6,1.091801564,4.209344979,59.4646993,33.61759449,16.42543244,18327.764882,477.317974,8.4138762102523,51439.06338,2.40536695466323,0.0195877676471385,0.827051203329595,"Americas","Latin America and the Caribbean","12681123",0
"873","ECU",2001,13.08,4.0156299,4.299202101,50.74505716,29.04959898,9.406434612,24468.324,477.317974,8.4138762102523,51439.06338,1.1094343854528,0.00976773071992998,0.690116740321078,"Americas","Latin America and the Caribbean","12914660",0
"874","ECU",2002,13.86,4.096776659,4.397423038,49.37654964,28.80796471,8.246034442,28548.945,477.317974,8.4138762102523,51439.06338,2.86833716622453,0.0279519961245503,0.790011679941238,"Americas","Latin America and the Caribbean","13143465",0
"875","ECU",2003,13.18,2.722877337,4.440729795,47.24163069,27.99929935,8.98633203,32432.858,477.317974,8.4138762102523,51439.06338,1.87158960829169,-0.0848522199307875,0.710236513846544,"Americas","Latin America and the Caribbean","13369678",0
"876","ECU",2004,13.23,8.211020917,4.725232443,50.66524037,29.71170399,13.48265271,36591.661,477.317974,8.4138762102523,51439.06338,-2.34783001515017,-0.19878846166617,0.702646430835703,"Americas","Latin America and the Caribbean","13596390",0
"877","ECU",2005,13.73,5.291308267,4.892691322,56.0998297,31.54458088,17.80036322,41507.085,477.317974,8.4138762102523,51439.06338,2.14893433253624,-0.196930234922544,0.818004926146946,"Americas","Latin America and the Caribbean","13825839",0
"878","ECU",2006,14.51,4.403526434,5.023291052,59.70978319,33.88670802,18.85995457,46802.044,477.317974,8.4138762102523,51439.06338,0.849300513456207,-0.095615482093047,0.552582703439192,"Americas","Latin America and the Caribbean","14059379",0
"879","ECU",2007,15.09,2.190063972,5.048144555,62.58713843,34.45813175,17.04043057,51007.777,477.317974,8.4138762102523,51439.06338,1.66027623591595,-0.0649312750877185,0.515980141616444,"Americas","Latin America and the Caribbean","14296554",0
"880","ECU",2008,14.9,6.3571306,5.28071364,68.05694738,37.91930509,18.82072744,61762.635,477.317974,8.4138762102523,51439.06338,0.606207944333981,-0.0841932990715179,0.486928706976313,"Americas","Latin America and the Caribbean","14535740",0
"881","ECU",2009,15.68,0.566491592,5.224838337,52.10484902,32.41761483,9.206767559,62519.686,477.317974,8.4138762102523,51439.06338,0.423866492227744,-0.107502139406138,0.465069514264675,"Americas","Latin America and the Caribbean","14774412",0
"882","ECU",2010,16.01,3.525298669,5.323737482,60.30323871,34.72418599,11.86717984,69555.367,477.317974,8.4138762102523,51439.06338,0.359397140410459,-0.0910353905544054,0.333906655973794,"Americas","Latin America and the Caribbean","15011114",0
"883","ECU",2011,17.63,7.868140919,5.65492807,64.49023889,37.63463987,16.14121868,79276.664,477.317974,8.4138762102523,51439.06338,0.839011086541179,-0.0662111614585599,0.295093143677186,"Americas","Latin America and the Caribbean","15243885",0
"884","ECU",2012,19.69,5.641962067,5.885099861,61.75111241,37.75527457,14.32325172,87924.544,477.317974,8.4138762102523,51439.06338,0.752031196203872,-0.0712429057351722,0.239898884206895,"Americas","Latin America and the Caribbean","15474099",0
"885","ECU",2013,19.53,4.946511267,6.084443907,59.60615606,37.14612811,13.09617754,95129.659,477.317974,8.4138762102523,51439.06338,0.908812255912743,-0.0363083399678748,0.19553313020916,"Americas","Latin America and the Caribbean","15707473",0
"886","ECU",2014,19.24,3.788868549,6.218239195,57.70816899,36.77882376,11.58798033,102000,477.317974,8.4138762102523,51439.06338,1.33557843137255,-0.0246176470588235,0.186450980392157,"Americas","Latin America and the Caribbean","15951832",0
"887","ECU",2015,21.3,0.098872608,6.124490887,45.24387715,31.87212767,4.785458165,99290.381,477.317974,8.4138762102523,51439.06338,2.63418266065471,0.168868321695734,0.153458974036971,"Americas","Latin America and the Caribbean","16212022",0
"888","ECU",2016,19.9,-1.226383985,5.94700199,38.52134034,32.02300962,3.716564157,99937.696,477.317974,8.4138762102523,51439.06338,1.43367323577282,0.0593870004767771,0.184564991372225,"Americas","Latin America and the Caribbean","16491116",0
"889","ECU",2017,19.89,2.368386526,5.981132618,42.42172139,32.52358756,5.442679387,104000,477.317974,8.4138762102523,51439.06338,1.63119230769231,0.0396442307692308,0.165076923076923,"Americas","Latin America and the Caribbean","16785356",0
"890","ECU",2018,20.67,1.289291933,5.952218084,46.36213095,32.54262509,7.575133498,108000,477.317974,8.4138762102523,51439.06338,1.57561111111111,0.202962962962963,0.171796296296296,"Americas","Latin America and the Caribbean","17084359",0
"891","ECU",2019,20.11,0.012105103,5.85381306,46.07682119,32.70232088,6.955006178,108000,477.317974,8.4138762102523,51439.06338,2.59968518518518,0.250981481481481,0.235333333333333,"Americas","Latin America and the Caribbean","17373657",0
"892","EGY",1995,NA,4.64245877,2.185302175,50.24509804,30.24509804,8.437691077,60159.24506,3659.559468,12.6281803193293,0,4.09704276963877,0.439117877454295,2.93205142159076,"Africa","Northern Africa",NA,0
"893","EGY",1996,NA,4.98873057,2.24859424,46.94856146,29.51874455,9.355605592,67629.716981,3659.559468,12.6281803193293,0,4.03856488230954,0.504408439408134,2.73957970357989,"Africa","Northern Africa","63601632",0
"894","EGY",1997,NA,5.49235474,2.32491661,43.73824746,28.99962392,6.894769371,78436.578171,3659.559468,12.6281803193293,0,3.74798349003822,0.489644001504896,2.07223471230027,"Africa","Northern Africa","64892269",0
"895","EGY",1998,NA,5.575497461,2.406045234,41.927627,28.64509395,4.147141853,84828.807556,3659.559468,12.6281803193293,0,4.8779773277708,0.125405511482373,2.20178740431663,"Africa","Northern Africa","66200259",0
"896","EGY",1999,NA,6.053438783,2.501981867,38.36150845,28.40084525,5.567240307,90710.704807,3659.559468,12.6281803193293,0,1.99755916774684,0.0529154746423003,1.73324637190855,"Africa","Northern Africa","67515591",0
"897","EGY",2000,NA,6.370003834,2.610476498,39.0179359,30.7518671,7.74053588,99838.54396,3659.559468,12.6281803193293,0,3.27143192443649,-0.108425058806316,1.48149195824871,"Africa","Northern Africa","68831561",0
"898","EGY",2001,NA,3.535251969,2.651865516,39.81042654,30.89885698,6.490943419,96684.636119,3659.559468,12.6281803193293,0,3.34109960968782,-0.134705993866181,1.47965597992137,"Africa","Northern Africa","70152662",0
"899","EGY",2002,16.15,2.390204028,2.664642011,40.98706783,32.181763,7.366276966,85146.067416,3659.559468,12.6281803193293,0,2.38267022960449,-0.237544734757759,1.77460926365234,"Africa","Northern Africa","71485044",0
"900","EGY",2003,16.25,3.193454739,2.699101065,46.17964072,33.37058683,9.125860511,80288.461538,3659.559468,12.6281803193293,0,2.83486562875881,-0.157718802396116,1.42466299402017,"Africa","Northern Africa","72826102",0
"901","EGY",2004,16.81,4.092071612,2.758566428,57.81990521,34.66791675,11.54424255,78782.467532,3659.559468,12.6281803193293,0,5.37057308884292,-0.167245332784838,2.07478903772095,"Africa","Northern Africa","74172073",0
"902","EGY",2005,16.31,4.471744469,2.830350138,62.95264624,34.14872795,14.40444807,89600.665557,3659.559468,12.6281803193293,0,5.30765030643064,-0.242676768803323,1.41045827298687,"Africa","Northern Africa","75523576",0
"903","EGY",2006,18.39,6.843838197,2.970944754,61.51853651,36.15473531,14.93169751,107000,3659.559468,12.6281803193293,0,5.04742990654206,-0.175644859813084,1.0252523364486,"Africa","Northern Africa","76873670",0
"904","EGY",2007,17.86,7.087827427,3.126274998,65.07787325,35.06538668,13.24877476,130000,3659.559468,12.6281803193293,0,6.26839230769231,-0.199307692307692,1.07521538461538,"Africa","Northern Africa","78232124",0
"905","EGY",2008,17.78,7.156283564,3.29094074,71.68062535,36.21255165,15.23694672,163000,3659.559468,12.6281803193293,0,10.5969570552147,-0.049717791411043,1.08564417177914,"Africa","Northern Africa","79636081",0
"906","EGY",2009,17.63,4.6735998,3.381115377,56.55344464,35.81644598,9.019588141,189000,3659.559468,12.6281803193293,0,3.15751851851852,-0.062968253968254,0.585042328042328,"Africa","Northern Africa","81134789",0
"907","EGY",2010,16.2,5.147234859,3.485282198,47.93635007,35.78451848,9.005386494,219000,3659.559468,12.6281803193293,0,3.05844292237443,-0.103305936073059,0.378433789954338,"Africa","Northern Africa","82761244",0
"908","EGY",2011,15.79,1.764571949,3.472598293,45.25563416,35.9517176,12.48689963,236000,3659.559468,12.6281803193293,0,1.73849576271186,-0.0756906779661017,0.255550847457627,"Africa","Northern Africa","84529251",0
"909","EGY",2012,15.07,2.226199797,3.472148298,40.71176927,39.25130471,10.93445298,279000,3659.559468,12.6281803193293,0,2.04881362007168,0.379483870967742,0.271799283154122,"Africa","Northern Africa","86422240",0
"910","EGY",2013,16.17,2.185466054,3.468468828,40.37303806,39.88695979,9.974331685,288000,3659.559468,12.6281803193293,0,2.90331597222222,0.750246527777778,1.16464236111111,"Africa","Northern Africa","88404652",0
"911","EGY",2014,15.14,2.91591188,3.489864124,36.92018779,39.89033333,8.374982608,306000,3659.559468,12.6281803193293,0,2.4676339869281,-0.0634967320261438,1.22018300653595,"Africa","Northern Africa","90424668",0
"912","EGY",2015,15.57,4.372019078,3.562932658,34.84594296,36.63020582,4.178824435,329000,3659.559468,12.6281803193293,0,3.19114893617021,0.491860182370821,0.277559270516717,"Africa","Northern Africa","92442549",0
"913","EGY",2016,15.18,4.346643456,3.638894927,30.24654905,32.45595335,3.06112559,332000,3659.559468,12.6281803193293,0,2.91517771084337,0.45880421686747,0.278725903614458,"Africa","Northern Africa","94447071",0
"914","EGY",2017,17.05,4.181221,3.712603654,45.12680115,33.75076369,5.458673242,236000,3659.559468,12.6281803193293,0,2.1508813559322,-0.191741525423729,0.207084745762712,"Africa","Northern Africa","96442590",0
"915","EGY",2018,16.73,5.314121037,3.831199835,48.27827106,34.96339072,7.108793011,250000,3659.559468,12.6281803193293,0,3.471188,0.598908,0.234804,"Africa","Northern Africa","98423602",0
"916","EGY",2019,NA,5.557683888,3.964987129,43.2404502,35.62344563,4.978457272,303000,3659.559468,12.6281803193293,0,1.76549504950495,0.339168316831683,0.236046204620462,"Africa","Northern Africa","100388076",0
"917","ERI",1995,NA,2.858379059,NA,105.3226286,15.0839348,8.865724327,578.015625,3659.559468,8.81640586383103,51439.06338,25.6411753575001,0.536317681723569,25.118698132079,"Africa","Sub-Saharan Africa",NA,1
"918","ERI",1996,NA,9.258838563,NA,116.6175203,18.90622873,7.708812147,693.5359542,3659.559468,8.81640586383103,51439.06338,22.6722203870999,0.676244680841379,22.0320228640859,"Africa","Sub-Saharan Africa","2196467",1
"919","ERI",1997,NA,7.908684578,NA,115.4147767,20.98060558,7.718044057,686.4900901,3659.559468,8.81640586383103,51439.06338,17.0082571742575,3.85147584521556,14.14004388408,"Africa","Sub-Saharan Africa","2195192",1
"920","ERI",1998,NA,1.772583091,NA,94.92756567,19.28035202,7.649737941,745.5261549,3659.559468,8.81640586383103,51439.06338,22.5371033458292,8.38602369468661,14.2597277508339,"Africa","Sub-Saharan Africa","2206439",1
"921","ERI",1999,NA,0.013480096,NA,96.25923618,20.87420992,4.92817248,688.9213257,3659.559468,8.81640586383103,51439.06338,21.8428424823546,9.18537395190988,12.5689243125138,"Africa","Sub-Saharan Africa","2237412",1
"922","ERI",2000,NA,-3.141985903,NA,67.88136193,19.16068042,4.922254905,706.3708156,3659.559468,8.81640586383103,51439.06338,26.2779825978983,6.99207822707787,18.2099822301888,"Africa","Sub-Saharan Africa","2292413",1
"923","ERI",2001,NA,8.755435528,NA,72.06271096,18.53351043,4.514205353,752.3684955,3659.559468,8.81640586383103,51439.06338,37.8949945014012,13.5212998163079,24.3192001119616,"Africa","Sub-Saharan Africa","2374721",1
"924","ERI",2002,NA,3.005429192,NA,76.59016366,19.17384491,3.09853412,729.3213667,3659.559468,8.81640586383103,51439.06338,29.1668405332077,10.1285939741823,20.9496124721174,"Africa","Sub-Saharan Africa","2481059",1
"925","ERI",2003,NA,-2.655515925,NA,74.00782429,19.69660113,4.529856926,870.2477032,3659.559468,8.81640586383103,51439.06338,34.8268658320545,8.03219586135875,28.3873199655231,"Africa","Sub-Saharan Africa","2600972",1
"926","ERI",2004,NA,1.451735566,NA,65.57090685,19.61273885,3.259232987,1109.054005,3659.559468,8.81640586383103,51439.06338,23.0728169093984,3.69684432093999,20.0639462998919,"Africa","Sub-Saharan Africa","2719809",1
"927","ERI",2005,NA,2.574449551,NA,61.10603102,20.4623875,3.243441433,1098.425901,3659.559468,8.81640586383103,51439.06338,31.7426964971031,7.91860424274536,23.9287875277442,"Africa","Sub-Saharan Africa","2826653",1
"928","ERI",2006,NA,-0.969217111,NA,45.26084605,18.15290725,2.819421299,1211.16188,3659.559468,8.81640586383103,51439.06338,10.9894475873035,1.74212880610146,8.6767922385404,"Africa","Sub-Saharan Africa","2918209",1
"929","ERI",2007,NA,1.426822211,NA,34.55955953,19.19520823,3.96277102,1317.974491,3659.559468,8.81640586383103,51439.06338,12.1686725422366,2.30201723987691,9.72628839748917,"Africa","Sub-Saharan Africa","2996540",1
"930","ERI",2008,NA,-9.783030018,NA,30.56095005,25.91468245,4.284507803,1380.1888,3659.559468,8.81640586383103,51439.06338,10.0819540051332,1.83670523916728,8.70170805617319,"Africa","Sub-Saharan Africa","3062782",1
"931","ERI",2009,NA,3.876501528,NA,27.97214161,21.81933914,2.401739369,1856.695551,3659.559468,8.81640586383103,51439.06338,7.89628649247515,0.392633030012576,7.29037132270265,"Africa","Sub-Saharan Africa","3119920",1
"932","ERI",2010,NA,2.194190349,NA,37.47146546,NA,2.521877066,1589.515447,3659.559468,8.81640586383103,51439.06338,10.121952592764,0.497635931436154,9.72245977802064,"Africa","Sub-Saharan Africa","3170437",1
"933","ERI",2011,NA,8.679800101,NA,47.39379012,NA,26.95622838,2065.001626,3659.559468,8.81640586383103,51439.06338,6.25665366909498,0.916222038848893,5.56900287883841,"Africa","Sub-Saharan Africa","3213969",1
"934","ERI",2012,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"935","ERI",2013,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"936","ERI",2014,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"937","ERI",2015,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"938","ERI",2016,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"939","ERI",2017,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"940","ERI",2018,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"941","ERI",2019,NA,NA,NA,NA,NA,NA,NA,3659.559468,8.81640586383103,51439.06338,NA,NA,NA,"Africa","Sub-Saharan Africa","..",1
"942","ETH",1995,NA,6.127511414,0.243598443,NA,9.286202168,31.64930357,7663.984568,0,8.0592090126645,51439.06338,11.2290153035183,3.17667654259817,8.26632666570369,"Africa","Sub-Saharan Africa",NA,1
"943","ETH",1996,NA,12.42617378,0.2653308825,NA,9.783691135,28.66873567,8547.939731,0,8.0592090126645,51439.06338,9.87009766739779,2.62776770857885,6.92424161407555,"Africa","Sub-Saharan Africa","58883531",1
"944","ETH",1997,NA,3.133906851,0.2654683315,NA,12.20217282,27.07928527,8589.21139,0,8.0592090126645,51439.06338,7.44899585013008,0.81206523897184,5.92790160680863,"Africa","Sub-Saharan Africa","60697443",1
"945","ETH",1998,NA,-3.458139134,0.2488657298,NA,11.57037979,31.21413416,7818.224906,0,8.0592090126645,51439.06338,10.1202000391775,1.4251316806516,7.02000782273224,"Africa","Sub-Saharan Africa","62507724",1
"946","ETH",1999,NA,5.162145821,0.2542475994,NA,12.19479133,19.60366512,7700.833482,0,8.0592090126645,51439.06338,8.52362281997464,2.31182767964181,6.04168368381816,"Africa","Sub-Saharan Africa","64343008",1
"947","ETH",2000,NA,6.07321748,0.2620253134,NA,11.41046712,18.48526548,8242.392104,0,8.0592090126645,51439.06338,8.27077857251136,1.70860592681166,6.63593763920261,"Africa","Sub-Saharan Africa","66224809",1
"948","ETH",2001,NA,8.301306321,0.2757222156,NA,11.92792946,18.14881277,8231.326016,0,8.0592090126645,51439.06338,12.7387737766892,6.37673685843231,7.03045899135967,"Africa","Sub-Saharan Africa","68159422",1
"949","ETH",2002,NA,1.514725706,0.2719869092,NA,12.74027964,23.18932315,7850.809498,0,8.0592090126645,51439.06338,13.8753844463747,7.54457231640752,9.32910167017276,"Africa","Sub-Saharan Africa","70142090",1
"950","ETH",2003,NA,-2.161359722,0.2586288156,NA,12.89950222,36.14132104,8623.6913,0,8.0592090126645,51439.06338,19.0406862082366,1.86265943911977,16.9364828724794,"Africa","Sub-Saharan Africa","72170581",1
"951","ETH",2004,NA,13.57260314,0.2855456888,NA,12.68554034,27.81099335,10131.187261,0,8.0592090126645,51439.06338,16.5236310105945,1.64126864617432,16.4247284857289,"Africa","Sub-Saharan Africa","74239508",1
"952","ETH",2005,NA,11.81876595,0.3104826498,NA,11.78883353,23.27649649,12401.139454,0,8.0592090126645,51439.06338,15.484302931378,1.92441993645208,13.6314893181428,"Africa","Sub-Saharan Africa","76346310",1
"953","ETH",2006,NA,10.83472707,0.334727438,NA,11.59231605,18.82885483,15280.861835,0,8.0592090126645,51439.06338,13.2054724516786,-25.1036233520136,38.4191026879997,"Africa","Sub-Saharan Africa","78489205",1
"954","ETH",2007,NA,11.456167,0.3629693134,NA,11.58949667,21.91153683,19707.616773,0,8.0592090126645,51439.06338,12.7857671935866,2.04387980870344,11.1823769732484,"Africa","Sub-Saharan Africa","80674343",1
"955","ETH",2008,NA,10.78852169,0.3912555721,NA,10.20685429,18.77038336,27066.912635,0,8.0592090126645,51439.06338,11.7441913042182,1.07267498113015,11.1805141606244,"Africa","Sub-Saharan Africa","82916236",1
"956","ETH",2009,NA,8.802553198,0.4141204941,NA,9.683480443,16.42823423,32437.389116,0,8.0592090126645,51439.06338,12.5462625411877,2.8665685659064,8.9382964505299,"Africa","Sub-Saharan Africa","85233923",1
"957","ETH",2010,NA,12.55053835,0.4532988293,NA,9.435128138,15.8141144,29933.790334,0,8.0592090126645,51439.06338,12.3938865028599,2.13237278967306,9.41958892789243,"Africa","Sub-Saharan Africa","87639962",1
"958","ETH",2011,NA,11.17829623,0.4899926725,48.23293541,9.664642193,17.41967721,31952.763089,0,8.0592090126645,51439.06338,10.9933841721791,1.93908113133821,9.00892355375358,"Africa","Sub-Saharan Africa","90139928",1
"959","ETH",2012,NA,8.647811633,0.517513461,45.39790418,9.476137965,14.90051602,43310.721414,0,8.0592090126645,51439.06338,7.67675968316994,1.45802235424293,6.03965926818861,"Africa","Sub-Saharan Africa","92726982",1
"960","ETH",2013,NA,10.58227005,0.5563262878,41.47178708,10.94455699,13.90963181,47648.211133,0,8.0592090126645,51439.06338,8.11027299474756,2.48676701984173,5.68747479823672,"Africa","Sub-Saharan Africa","95385793",1
